6580,Albertine,1883,F,14
6581,America,1883,F,14
6582,Anastasia,1883,F,14
6583,Arizona,1883,F,14
6584,Audrey,1883,F,14
6585,Aurelia,1883,F,14
6586,Cathryn,1883,F,14
6587,Dolores,1883,F,14
6588,Elda,1883,F,14
6589,Era,1883,F,14
6590,Erna,1883,F,14
6591,Faye,1883,F,14
6592,Imogene,1883,F,14
6593,Kizzie,1883,F,14
6594,Lonie,1883,F,14
6595,Loula,1883,F,14
6596,Selina,1883,F,14
6597,Sina,1883,F,14
6598,Altha,1883,F,13
6599,Althea,1883,F,13
6600,Alvena,1883,F,13
6601,Alyce,1883,F,13
6602,Annetta,1883,F,13
6603,Annis,1883,F,13
6604,Avis,1883,F,13
6605,Betsy,1883,F,13
6606,Clemmie,1883,F,13
6607,Clyde,1883,F,13
6608,Corda,1883,F,13
6609,Dell,1883,F,13
6610,Donie,1883,F,13
6611,Genie,1883,F,13
6612,Golda,1883,F,13
6613,Inga,1883,F,13
6614,Iola,1883,F,13
6615,Jettie,1883,F,13
6616,Katheryn,1883,F,13
6617,Lauretta,1883,F,13
6618,Lelah,1883,F,13
6619,Phebe,1883,F,13
6620,Rowena,1883,F,13
6621,Roxy,1883,F,13
6622,Zena,1883,F,13
6623,Arvilla,1883,F,12
6624,Byrd,1883,F,12
6625,Camilla,1883,F,12
6626,Coral,1883,F,12
6627,Delphia,1883,F,12
6628,Ethelyn,1883,F,12
6629,Fredericka,1883,F,12
6630,Henry,1883,F,12
6631,Huldah,1883,F,12
6632,Jeanne,1883,F,12
6633,Laurel,1883,F,12
6634,Lea,1883,F,12
6635,Magdalen,1883,F,12
6636,Mathilde,1883,F,12
6637,Melinda,1883,F,12
6638,Metta,1883,F,12
6639,Minta,1883,F,12
6640,Rosina,1883,F,12
6641,Abigail,1883,F,11
6642,Adaline,1883,F,11
6643,Aimee,1883,F,11
6644,Albert,1883,F,11
6645,Aline,1883,F,11
6646,Annabelle,1883,F,11
6647,Arminta,1883,F,11
6648,Arrie,1883,F,11
6649,Camille,1883,F,11
6650,Celestine,1883,F,11
6651,Clifford,1883,F,11
6652,Clora,1883,F,11
6653,Cordia,1883,F,11
6654,Delilah,1883,F,11
6655,Docia,1883,F,11
6656,Effa,1883,F,11
6657,Eleanore,1883,F,11
6658,Emeline,1883,F,11
6659,Fronie,1883,F,11
6660,Jenny,1883,F,11
6661,Leatha,1883,F,11
6662,Luetta,1883,F,11
6663,Mallie,1883,F,11
6664,Margarette,1883,F,11
6665,Margery,1883,F,11
6666,Maye,1883,F,11
6667,Mettie,1883,F,11
6668,Oda,1883,F,11
6669,Prudence,1883,F,11
6670,Robert,1883,F,11
6671,Sophronia,1883,F,11
6672,Theodora,1883,F,11
6673,Tressie,1883,F,11
6674,Wilda,1883,F,11
6675,Zada,1883,F,11
6676,Zona,1883,F,11
6677,Aurora,1883,F,10
6678,Bulah,1883,F,10
6679,Charlie,1883,F,10
6680,Clarice,1883,F,10
6681,Corrine,1883,F,10
6682,Dessa,1883,F,10
6683,Diana,1883,F,10
6684,Dicie,1883,F,10
6685,Emmie,1883,F,10
6686,Esta,1883,F,10
6687,Etha,1883,F,10
6688,Ethyl,1883,F,10
6689,Fairy,1883,F,10
6690,Fred,1883,F,10
6691,Glenna,1883,F,10
6692,Grayce,1883,F,10
6693,Juliet,1883,F,10
6694,Kattie,1883,F,10
6695,Lelar,1883,F,10
6696,Lella,1883,F,10
6697,Lovina,1883,F,10
6698,Lular,1883,F,10
6699,Madie,1883,F,10
6700,Magdalene,1883,F,10
6701,Matilde,1883,F,10
6702,Meda,1883,F,10
6703,Nevada,1883,F,10
6704,Paralee,1883,F,10
6705,Queen,1883,F,10
6706,Ray,1883,F,10
6707,Roseanna,1883,F,10
6708,Serena,1883,F,10
6709,Theodosia,1883,F,10
6710,Vernie,1883,F,10
6711,Viva,1883,F,10
6712,Winona,1883,F,10
6713,Zola,1883,F,10
6714,Ardella,1883,F,9
6715,Birtie,1883,F,9
6716,Calla,1883,F,9
6717,Celeste,1883,F,9
6718,Christena,1883,F,9
6719,Claudie,1883,F,9
6720,Connie,1883,F,9
6721,Delpha,1883,F,9
6722,Dinah,1883,F,9
6723,Drucilla,1883,F,9
6724,Edyth,1883,F,9
6725,Eleanora,1883,F,9
6726,Elta,1883,F,9
6727,Emmer,1883,F,9
6728,Ester,1883,F,9
6729,Evalyn,1883,F,9
6730,Gina,1883,F,9
6731,Jewel,1883,F,9
6732,Jo,1883,F,9
6733,Jossie,1883,F,9
6734,Juana,1883,F,9
6735,Leanna,1883,F,9
6736,Lonnie,1883,F,9
6737,Louis,1883,F,9
6738,Louvenia,1883,F,9
6739,Millicent,1883,F,9
6740,Natalie,1883,F,9
6741,Nealie,1883,F,9
6742,Nita,1883,F,9
6743,Ottie,1883,F,9
6744,Ottilie,1883,F,9
6745,Petra,1883,F,9
6746,Rachael,1883,F,9
6747,Robbie,1883,F,9
6748,Rosamond,1883,F,9
6749,Salome,1883,F,9
6750,Sidney,1883,F,9
6751,Simona,1883,F,9
6752,Tessie,1883,F,9
6753,Thora,1883,F,9
6754,Aileen,1883,F,8
6755,Albertina,1883,F,8
6756,Alda,1883,F,8
6757,Alicia,1883,F,8
6758,Amalia,1883,F,8
6759,Angelita,1883,F,8
6760,Annabel,1883,F,8
6761,Aura,1883,F,8
6762,Bama,1883,F,8
6763,Berenice,1883,F,8
6764,Beryl,1883,F,8
6765,Carlotta,1883,F,8
6766,Carmen,1883,F,8
6767,Celestia,1883,F,8
6768,Cleora,1883,F,8
6769,Clyda,1883,F,8
6770,Dagmar,1883,F,8
6771,Dellar,1883,F,8
6772,Dina,1883,F,8
6773,Dorcas,1883,F,8
6774,Drusilla,1883,F,8
6775,Elenora,1883,F,8
6776,Elisa,1883,F,8
6777,Eller,1883,F,8
6778,Elodie,1883,F,8
6779,Ema,1883,F,8
6780,Evalena,1883,F,8
6781,Florine,1883,F,8
6782,Francisca,1883,F,8
6783,Frona,1883,F,8
6784,Gail,1883,F,8
6785,Georgina,1883,F,8
6786,Hedwig,1883,F,8
6787,Hessie,1883,F,8
6788,Irena,1883,F,8
6789,Ivah,1883,F,8
6790,Josiephine,1883,F,8
6791,Kathryne,1883,F,8
6792,Letta,1883,F,8
6793,Liddie,1883,F,8
6794,Loraine,1883,F,8
6795,Luvenia,1883,F,8
6796,Magnolia,1883,F,8
6797,Maida,1883,F,8
6798,Manuela,1883,F,8
6799,Martina,1883,F,8
6800,Missie,1883,F,8
6801,Nelly,1883,F,8
6802,Netta,1883,F,8
6803,Ocie,1883,F,8
6804,Olevia,1883,F,8
6805,Omie,1883,F,8
6806,Osa,1883,F,8
6807,Parthenia,1883,F,8
6808,Pollie,1883,F,8
6809,Rhea,1883,F,8
6810,Rosalia,1883,F,8
6811,Rosemary,1883,F,8
6812,Tressa,1883,F,8
6813,Vannie,1883,F,8
6814,Vena,1883,F,8
6815,Venie,1883,F,8
6816,Ana,1883,F,7
6817,Anabel,1883,F,7
6818,Ara,1883,F,7
6819,Arline,1883,F,7
6820,Arminda,1883,F,7
6821,Attie,1883,F,7
6822,Beatrix,1883,F,7
