7000,Bert,1883,F,5
7001,Bettye,1883,F,5
7002,Biddie,1883,F,5
7003,Bina,1883,F,5
7004,Bobbie,1883,F,5
7005,Caddie,1883,F,5
7006,Cammie,1883,F,5
7007,Cappie,1883,F,5
7008,Caro,1883,F,5
7009,Cherry,1883,F,5
7010,Claribel,1883,F,5
7011,Classie,1883,F,5
7012,Cloe,1883,F,5
7013,Corene,1883,F,5
7014,Daisey,1883,F,5
7015,Deetta,1883,F,5
7016,Dillie,1883,F,5
7017,Dottie,1883,F,5
7018,Eileen,1883,F,5
7019,Elaine,1883,F,5
7020,Elberta,1883,F,5
7021,Elna,1883,F,5
7022,Elvie,1883,F,5
7023,Elza,1883,F,5
7024,Ether,1883,F,5
7025,Eudora,1883,F,5
7026,Eveline,1883,F,5
7027,Felicie,1883,F,5
7028,Florrie,1883,F,5
7029,Franc,1883,F,5
7030,Frederica,1883,F,5
7031,Gena,1883,F,5
7032,Glenn,1883,F,5
7033,Guadalupe,1883,F,5
7034,Gusta,1883,F,5
7035,Hassie,1883,F,5
7036,Hellen,1883,F,5
7037,Icey,1883,F,5
7038,Ines,1883,F,5
7039,Ivey,1883,F,5
7040,Izora,1883,F,5
7041,Jodie,1883,F,5
7042,Juliette,1883,F,5
7043,Junia,1883,F,5
7044,Laney,1883,F,5
7045,Lanie,1883,F,5
7046,Lassie,1883,F,5
7047,Lavenia,1883,F,5
7048,Leone,1883,F,5
7049,Leonia,1883,F,5
7050,Lockie,1883,F,5
7051,Lorene,1883,F,5
7052,Lossie,1883,F,5
7053,Lota,1883,F,5
7054,Lovey,1883,F,5
7055,Luisa,1883,F,5
7056,Lulie,1883,F,5
7057,Madora,1883,F,5
7058,Malissie,1883,F,5
7059,Manie,1883,F,5
7060,Marianita,1883,F,5
7061,Mattye,1883,F,5
7062,Maybell,1883,F,5
7063,Melina,1883,F,5
7064,Melva,1883,F,5
7065,Mercy,1883,F,5
7066,Merta,1883,F,5
7067,Mida,1883,F,5
7068,Mima,1883,F,5
7069,Minervia,1883,F,5
7070,Monica,1883,F,5
7071,Nana,1883,F,5
7072,Narcissus,1883,F,5
7073,Necie,1883,F,5
7074,Nelia,1883,F,5
7075,Nena,1883,F,5
7076,Nezzie,1883,F,5
7077,Norine,1883,F,5
7078,Octavie,1883,F,5
7079,Odile,1883,F,5
7080,Olena,1883,F,5
7081,Orie,1883,F,5
7082,Orilla,1883,F,5
7083,Otie,1883,F,5
7084,Parilee,1883,F,5
7085,Pernie,1883,F,5
7086,Philomene,1883,F,5
7087,Pinky,1883,F,5
7088,Pricilla,1883,F,5
7089,Refugia,1883,F,5
7090,Rennie,1883,F,5
7091,Ressie,1883,F,5
7092,Reva,1883,F,5
7093,Roma,1883,F,5
7094,Roxanna,1883,F,5
7095,Rozella,1883,F,5
7096,Sarrah,1883,F,5
7097,Sedonia,1883,F,5
7098,Senie,1883,F,5
7099,Spicy,1883,F,5
7100,Sybil,1883,F,5
7101,Tabitha,1883,F,5
7102,Therese,1883,F,5
7103,Tinnie,1883,F,5
7104,Tishie,1883,F,5
7105,Vergie,1883,F,5
7106,Veva,1883,F,5
7107,Victorine,1883,F,5
7108,Vira,1883,F,5
